timestamp_utc,session_id,source_id,clue,answer_raw,answer_norm,answer_len,clue_len,filled_indices,filled_pairs,shown_pattern,user_guess_raw,user_guess_norm,user_correct,revealed,num_remaining_correct
2025-11-05T22:56:51Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,9/8/2021_ERIC,"""Spamalot"" writer Idle",ERIC,ERIC,4,22,"[1, 3]","[[1, ""R""], [3, ""C""]]",_R_C,eric,ERIC,1,0,2
2025-11-05T22:56:56Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,4/27/2021_SUGARDADDY,"Wealthy boyfriend, perhaps",SUGARDADDY,SUGARDADDY,10,26,"[1, 5, 6, 8]","[[1, ""U""], [5, ""D""], [6, ""A""], [8, ""D""]]",_U___DA_D_,sugardaddy,SUGARDADDY,1,0,6
2025-11-05T22:57:27Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/30/2019_TAX,Duty,TAX,TAX,3,4,[1],"[[1, ""A""]]",_A_,,,0,0,0
2025-11-05T22:57:38Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/22/2016_ETO,D.D.E.'s charge in W.W. II,ETO,ETO,3,26,"[0, 2]","[[0, ""E""], [2, ""O""]]",E_O,evo,EVO,0,0,0
2025-11-05T22:57:48Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,6/16/2019_NOMEN,"The ""Tullius"" of Marcus Tullius Cicero",NOMEN,NOMEN,5,38,[0],"[[0, ""N""]]",N____,,,0,0,0
2025-11-05T22:58:01Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,2/3/2018_HALLPASS,Toilet paper?,HALLPASS,HALLPASS,8,13,[],[],________,,,0,0,0
2025-11-05T22:58:05Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/20/2019_DONHO,"""Tiny Bubbles"" crooner",DONHO,DONHO,5,22,[],[],_____,,,0,0,0
2025-11-05T22:58:09Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/21/2018_JEAN,Levi's material,JEAN,JEAN,4,15,"[1, 2]","[[1, ""E""], [2, ""A""]]",_EA_,jean,JEAN,1,0,2
2025-11-05T22:58:13Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,10/4/2018_ACLU,Org. defending 1-Across rights,ACLU,ACLU,4,30,[2],"[[2, ""L""]]",__L_,aclu,ACLU,1,0,3
2025-11-05T22:58:55Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,12/14/2019_HITAT,Try to punch,HITAT,HITAT,5,12,[4],"[[4, ""T""]]",____T,quit,QUIT,0,0,0
2025-11-05T23:00:08Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,3/21/2021_NBA,Hoops grp.,NBA,NBA,3,10,[1],"[[1, ""B""]]",_B_,nba,NBA,1,0,2
2025-11-05T23:00:10Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/9/2020_EMU,Bird able to run faster than the fastest human,EMU,EMU,3,46,[1],"[[1, ""M""]]",_M_,emu,EMU,1,0,2
2025-11-05T23:00:12Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,6/6/2019_RIO,Feature on a Spanish map,RIO,RIO,3,24,[1],"[[1, ""I""]]",_I_,rio,RIO,1,0,2
2025-11-05T23:00:14Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,12/20/2018_SANS,Comic ___ (typeface),SANS,SANS,4,20,"[0, 1, 2]","[[0, ""S""], [1, ""A""], [2, ""N""]]",SAN_,sans,SANS,1,0,1
2025-11-05T23:00:21Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/8/2021_WHO,It becomes another question when its first letter is moved to the end,WHO,WHO,3,69,[1],"[[1, ""H""]]",_H_,who,WHO,1,0,2
2025-11-05T23:00:25Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/13/2019_TIRADE,"Tweetstorm, e.g.",TIRADE,TIRADE,6,16,[],[],______,tirade,TIRADE,1,0,6
2025-11-05T23:00:27Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/17/2018_TUNE,"Adjust, as a piano",TUNE,TUNE,4,18,[],[],____,tune,TUNE,1,0,4
2025-11-05T23:00:31Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/27/2021_INES,Mexican poet Juana ___ de la Cruz,INES,INES,4,33,"[1, 2]","[[1, ""N""], [2, ""E""]]",_NE_,inez,INEZ,0,0,1
2025-11-05T23:00:45Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/3/2019_ETTORE,"Automaker Bugatti who reportedly said ""I make my cars to go, not to stop""",ETTORE,ETTORE,6,73,"[1, 2, 3, 4, 5]","[[1, ""T""], [2, ""T""], [3, ""O""], [4, ""R""], [5, ""E""]]",_TTORE,attore,ATTORE,0,0,0
2025-11-05T23:00:47Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,2/18/2020_STAN,Lee of Marvel Comics,STAN,STAN,4,20,"[1, 2, 3]","[[1, ""T""], [2, ""A""], [3, ""N""]]",_TAN,stan,STAN,1,0,1
2025-11-05T23:10:39Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,5/10/2020_NASA,Org. behind the New Horizons project,NASA,NASA,4,36,[0],"[[0, ""N""]]",N___,ncaa,NCAA,0,0,0,1
2025-11-05T23:10:49Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,2/14/2021_MOC,"Comfy slip-on, in brief",MOC,MOC,3,23,[],[],___,,,0,0,0,0
2025-11-05T23:10:54Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,10/29/2021_VENA,"Certain blood vessel, to a physician",VENA,VENA,4,36,[],[],____,,,0,0,0,0
2025-11-05T23:10:56Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,4/12/2016_CLUB,Sandwich with toothpicks,CLUB,CLUB,4,24,"[0, 2, 3]","[[0, ""C""], [2, ""U""], [3, ""B""]]",C_UB,club,CLUB,1,0,0,1
2025-11-05T23:11:12Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,3/13/2021_NESCAFE,Beverage brand portmanteau,NESCAFE,NESCAFE,7,26,"[3, 5]","[[3, ""C""], [5, ""F""]]",___C_F_,nescafe,NESCAFE,1,0,0,5
2025-11-05T23:11:15Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,12/20/2018_CASA,Home to Castro,CASA,CASA,4,14,[],[],____,cuba,CUBA,0,0,0,2
2025-11-05T23:11:22Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,7/1/2021_RINSES,Helps with the dishes,RINSES,RINSES,6,21,[],[],______,cleans,CLEANS,0,0,0,1
2025-11-05T23:11:27Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,10/4/2020_MAST,One of two on the Titanic,MAST,MAST,4,25,"[0, 2]","[[0, ""M""], [2, ""S""]]",M_S_,mast,MAST,1,0,0,2
2025-11-05T23:11:33Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,11/13/2016_AMAZE,Floor,AMAZE,AMAZE,5,5,[1],"[[1, ""M""]]",_M___,,,0,0,0,0
2025-11-05T23:11:37Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,5/10/2016_ETC,"And everything else, for short",ETC,ETC,3,30,[],[],___,etc,ETC,1,0,0,3
2025-11-05T23:11:42Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,6/26/2017_AGAS,Turkish pooh-bahs,AGAS,AGAS,4,17,[2],"[[2, ""A""]]",__A_,spas,SPAS,0,0,0,1
2025-11-05T23:11:46Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,7/3/2019_OVUM,Egg,OVUM,OVUM,4,3,"[0, 1, 3]","[[0, ""O""], [1, ""V""], [3, ""M""]]",OV_M,ovum,OVUM,1,0,0,1
2025-11-05T23:11:49Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,2/3/2017_TOOT,Road rage sound,TOOT,TOOT,4,15,"[0, 3]","[[0, ""T""], [3, ""T""]]",T__T,toot,TOOT,1,0,0,2
2025-11-05T23:11:52Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,12/12/2016_AVON,Stratford-upon-___,AVON,AVON,4,18,[],[],____,avon,AVON,1,0,0,4
2025-11-05T23:11:54Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,11/15/2018_TED,One of the Kennedys,TED,TED,3,19,[],[],___,ted,TED,1,0,0,3
2025-11-05T23:11:57Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,10/18/2017_THAI,Pad see ew cuisine,THAI,THAI,4,18,[1],"[[1, ""H""]]",_H__,thai,THAI,1,0,0,3
2025-11-05T23:12:02Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,5/3/2016_EASY,Like one-star puzzles,EASY,EASY,4,21,[],[],____,,,0,0,0,0
2025-11-05T23:12:43Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,1/23/2016_REAGANOMICS,Supply-side policies tied to a political era,REAGANOMICS,REAGANOMICS,11,44,[],[],___________,reaganomics,REAGANOMICS,1,0,0,11
2025-11-05T23:12:50Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,4/3/2016_TERZA,"___ rima (meter of Dante's ""Divine Comedy"")",TERZA,TERZA,5,43,"[0, 1, 2, 3]","[[0, ""T""], [1, ""E""], [2, ""R""], [3, ""Z""]]",TERZ_,terza,TERZA,1,0,0,1
2025-11-05T23:13:16Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,11/14/2019_UMNO,"""Let me think ... hmm, I don't think so""",UMNO,UMNO,4,40,[1],"[[1, ""M""]]",_M__,umno,UMNO,1,0,0,3
2025-11-05T23:13:21Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,7/10/2019_ISOLE,Sicilia and Sardegna,ISOLE,ISOLE,5,20,"[0, 1, 2, 3]","[[0, ""I""], [1, ""S""], [2, ""O""], [3, ""L""]]",ISOL_,isols,ISOLS,0,0,0,0
2025-11-05T23:13:31Z,9ecd2a9b-eed9-4a8c-9a7f-999004c3fe83,11/3/2016_ABYSM,"""In the dark backward and ___ of time?"": Shak.",ABYSM,ABYSM,5,46,"[0, 3, 4]","[[0, ""A""], [3, ""S""], [4, ""M""]]",A__SM,,,0,0,0,0
2025-11-05T23:16:55Z,486b40c0-09f8-4582-82f8-792f970fe3f4,9/5/2021_GEAR,Bike ride setting,GEAR,GEAR,4,17,[],[],____,,,0,0,0,0,0
2025-11-05T23:17:01Z,486b40c0-09f8-4582-82f8-792f970fe3f4,9/30/2018_HADAFEW,Tippled,HADAFEW,HADAFEW,7,7,"[1, 3]","[[1, ""A""], [3, ""A""]]",_A_A___,,,0,0,0,0,0
2025-11-05T23:17:03Z,486b40c0-09f8-4582-82f8-792f970fe3f4,5/5/2016_STALE,Trite,STALE,STALE,5,5,[],[],_____,silly,SILLY,0,0,0,0,2
2025-11-05T23:17:08Z,486b40c0-09f8-4582-82f8-792f970fe3f4,3/15/2021_LEO,Zodiac sign before Virgo,LEO,LEO,3,24,"[1, 2]","[[1, ""E""], [2, ""O""]]",_EO,leo,LEO,1,0,0,0,1
2025-11-05T23:17:11Z,486b40c0-09f8-4582-82f8-792f970fe3f4,11/24/2016_SKEE,___-Ball,SKEE,SKEE,4,8,"[0, 1, 3]","[[0, ""S""], [1, ""K""], [3, ""E""]]",SK_E,skee,SKEE,1,0,0,0,1
2025-11-05T23:17:16Z,486b40c0-09f8-4582-82f8-792f970fe3f4,5/22/2018_BIGDIPPER,Part of 17-Across ... and what the circles from A to G depict,BIGDIPPER,BIGDIPPER,9,61,"[0, 2, 3, 4, 5, 6, 7, 8]","[[0, ""B""], [2, ""G""], [3, ""D""], [4, ""I""], [5, ""P""], [6, ""P""], [7, ""E""], [8, ""R""]]",B_GDIPPER,,,0,0,1,0,0
2025-11-05T23:17:22Z,486b40c0-09f8-4582-82f8-792f970fe3f4,12/23/2018_ITSME,"Potentially unhelpful answer to ""Who's there?""",ITSME,ITSME,5,46,[],[],_____,itsme,ITSME,1,0,0,0,5
2025-11-05T23:17:25Z,486b40c0-09f8-4582-82f8-792f970fe3f4,12/2/2019_EGOS,"Rational selves, to Freud",EGOS,EGOS,4,25,"[1, 3]","[[1, ""G""], [3, ""S""]]",_G_S,egos,EGOS,1,0,0,0,2
2025-11-05T23:17:27Z,486b40c0-09f8-4582-82f8-792f970fe3f4,1/10/2019_SKYPE,FaceTime alternative,SKYPE,SKYPE,5,20,[],[],_____,skype,SKYPE,1,0,0,0,5
2025-11-05T23:17:34Z,486b40c0-09f8-4582-82f8-792f970fe3f4,9/14/2016_LEASE,Paper for a pad,LEASE,LEASE,5,15,[],[],_____,,,0,0,0,0,0
2025-11-05T23:17:35Z,486b40c0-09f8-4582-82f8-792f970fe3f4,9/4/2017_SKI,Hit the slopes,SKI,SKI,3,14,"[1, 2]","[[1, ""K""], [2, ""I""]]",_KI,ski,SKI,1,0,0,0,1
2025-11-05T23:17:42Z,486b40c0-09f8-4582-82f8-792f970fe3f4,7/22/2020_TRIPLEA,Class for baseball's Albuquerque Isotopes,TRIPLEA,TRIPLEA,7,41,[6],"[[6, ""A""]]",______A,,,0,0,0,1,0
2025-11-05T23:17:51Z,486b40c0-09f8-4582-82f8-792f970fe3f4,6/27/2016_UBER,Lyft competitor,UBER,UBER,4,15,"[0, 1, 3]","[[0, ""U""], [1, ""B""], [3, ""R""]]",UB_R,,,0,0,0,1,0
2025-11-05T23:18:02Z,486b40c0-09f8-4582-82f8-792f970fe3f4,11/6/2016_BAT,Giant image over Gotham,BAT,BAT,3,23,[2],"[[2, ""T""]]",__T,,,0,0,0,1,0
2025-11-05T23:18:14Z,486b40c0-09f8-4582-82f8-792f970fe3f4,5/30/2016_EDO,___ Period (time in Japanese history),EDO,EDO,3,37,[],[],___,,,0,0,0,1,0
2025-11-05T23:18:53Z,03f0c547-2d98-446a-815a-c3c927d4cd66,9/21/2021_MOET,___ et Chandon,MOET,MOET,4,14,"[2, 3]","[[2, ""E""], [3, ""T""]]",__ET,chet,CHET,0,0,0,0,0
2025-11-05T23:19:00Z,03f0c547-2d98-446a-815a-c3c927d4cd66,9/17/2019_ARRESTING,Very noticeable,ARRESTING,ARRESTING,9,15,"[1, 2, 3, 4, 7]","[[1, ""R""], [2, ""R""], [3, ""E""], [4, ""S""], [7, ""N""]]",_RRES__N_,,,0,0,0,1,0
2025-11-05T23:19:08Z,03f0c547-2d98-446a-815a-c3c927d4cd66,11/17/2017_TRIBECA,New York Law School's neighborhood,TRIBECA,TRIBECA,7,34,"[0, 1, 2, 3, 5, 6]","[[0, ""T""], [1, ""R""], [2, ""I""], [3, ""B""], [5, ""C""], [6, ""A""]]",TRIB_CA,,,0,0,0,1,0
2025-11-05T23:19:17Z,03f0c547-2d98-446a-815a-c3c927d4cd66,12/9/2016_ALIEN,Unearthly,ALIEN,ALIEN,5,9,"[0, 1, 2, 4]","[[0, ""A""], [1, ""L""], [2, ""I""], [4, ""N""]]",ALI_N,,,0,0,0,1,0
2025-11-05T23:19:38Z,03f0c547-2d98-446a-815a-c3c927d4cd66,12/9/2018_ELAN,Panache,ELAN,ELAN,4,7,[],[],____,,,0,0,0,1,0
2025-11-05T23:19:58Z,03f0c547-2d98-446a-815a-c3c927d4cd66,7/18/2021_STARTED,Under way,STARTED,STARTED,7,9,"[0, 1, 3]","[[0, ""S""], [1, ""T""], [3, ""R""]]",ST_R___,,,0,0,0,1,0
2025-11-05T23:20:54Z,6280cbab-253f-4457-a73f-067faed3fcff,4/28/2019_INTO,Mad about,INTO,INTO,4,9,[0],"[[0, ""I""]]",I___,,,0,0,0,1,0
2025-11-05T23:20:58Z,6280cbab-253f-4457-a73f-067faed3fcff,6/25/2021_WELLOK,Acknowledgment with a shrug,WELLOK,WELLOK,6,27,"[0, 1, 2, 4, 5]","[[0, ""W""], [1, ""E""], [2, ""L""], [4, ""O""], [5, ""K""]]",WEL_OK,wellok,WELLOK,1,0,0,0,1
2025-11-05T23:21:01Z,6280cbab-253f-4457-a73f-067faed3fcff,9/23/2021_SERFS,Peons,SERFS,SERFS,5,5,"[2, 4]","[[2, ""R""], [4, ""S""]]",__R_S,moors,MOORS,0,0,0,0,0
2025-11-05T23:21:42Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,4/13/2020_RIVERDANCE,Theatrical show featuring traditional Irish music,RIVERDANCE,RIVERDANCE,10,49,"[2, 3, 6, 9]","[[2, ""V""], [3, ""E""], [6, ""A""], [9, ""E""]]",__VE__A__E,,,0,0,0,1,0
2025-11-05T23:21:42Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,10/19/2016_REWRAP,"Fix, as a bandage",REWRAP,REWRAP,6,17,"[0, 4, 5]","[[0, ""R""], [4, ""A""], [5, ""P""]]",R___AP,,,0,0,0,0,0
2025-11-05T23:21:44Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,9/27/2020_PANINI,Grilled sandwich,PANINI,PANINI,6,16,"[1, 2, 3, 4, 5]","[[1, ""A""], [2, ""N""], [3, ""I""], [4, ""N""], [5, ""I""]]",_ANINI,panini,PANINI,1,0,0,0,1
2025-11-05T23:21:49Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,9/28/2021_LTRS,Much mail: Abbr.,LTRS,LTRS,4,16,"[0, 2]","[[0, ""L""], [2, ""R""]]",L_R_,,,0,0,0,0,0
2025-11-05T23:21:56Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,3/5/2017_SPRAT,Jack ___,SPRAT,SPRAT,5,8,[],[],_____,,,0,0,0,1,0
2025-11-05T23:21:57Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,5/1/2020_NOVA,Massive explosion,NOVA,NOVA,4,17,[],[],____,,,0,0,0,0,0
2025-11-05T23:22:01Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,10/17/2018_HER,Nameless woman,HER,HER,3,14,[0],"[[0, ""H""]]",H__,her,HER,1,0,0,0,2
2025-11-05T23:22:04Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,4/11/2018_NILE,It flows past Giza,NILE,NILE,4,18,"[0, 2, 3]","[[0, ""N""], [2, ""L""], [3, ""E""]]",N_LE,nile,NILE,1,0,0,0,1
2025-11-05T23:22:08Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,10/22/2018_SATURNINE,*Gloomy,SATURNINE,SATURNINE,9,7,[],[],_________,,,0,0,1,0,0
2025-11-05T23:22:15Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,11/19/2017_ARIANNA,Businesswoman Huffington,ARIANNA,ARIANNA,7,24,"[1, 4]","[[1, ""R""], [4, ""N""]]",_R__N__,,,0,0,0,0,0
2025-11-05T23:22:21Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,10/30/2019_PAULINE,Film critic Kael,PAULINE,PAULINE,7,16,"[0, 1, 2, 4, 6]","[[0, ""P""], [1, ""A""], [2, ""U""], [4, ""I""], [6, ""E""]]",PAU_I_E,pauline,PAULINE,1,0,0,0,2
2025-11-05T23:22:26Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,5/11/2016_BONDAGE,Slavery,BONDAGE,BONDAGE,7,7,[],[],_______,bondage,BONDAGE,1,0,0,0,7
2025-11-05T23:22:28Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,5/8/2021_SAP,Chump,SAP,SAP,3,5,"[0, 1]","[[0, ""S""], [1, ""A""]]",SA_,sap,SAP,1,0,0,0,1
2025-11-05T23:22:35Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,1/21/2018_PRIMO,Choice,PRIMO,PRIMO,5,6,"[0, 1]","[[0, ""P""], [1, ""R""]]",PR___,prose,PROSE,0,0,0,0,0
2025-11-05T23:22:42Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,10/18/2019_ELIOT,"___ Rosewater, recurring character in Kurt Vonnegut novels",ELIOT,ELIOT,5,58,"[1, 3]","[[1, ""L""], [3, ""O""]]",_L_O_,,,0,0,0,1,0
2025-11-05T23:22:49Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,8/16/2020_SAVOIR,___-faire,SAVOIR,SAVOIR,6,9,"[2, 3, 4]","[[2, ""V""], [3, ""O""], [4, ""I""]]",__VOI_,,,0,0,0,1,0
2025-11-05T23:22:55Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,10/23/2021_PIGTAIL,Pippi Longstocking feature,PIGTAIL,PIGTAIL,7,26,"[0, 5]","[[0, ""P""], [5, ""I""]]",P____I_,,,0,0,0,0,0
2025-11-05T23:22:57Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,1/24/2021_ALLEGE,Declare,ALLEGE,ALLEGE,6,7,"[2, 3, 4, 5]","[[2, ""L""], [3, ""E""], [4, ""G""], [5, ""E""]]",__LEGE,allege,ALLEGE,1,0,0,0,2
2025-11-05T23:23:04Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,7/7/2018_MAYAS,Early people who used a base-20 numerical system,MAYAS,MAYAS,5,48,[],[],_____,,,0,0,0,1,0
2025-11-05T23:23:06Z,ebc87d49-96cf-4fe2-be89-c531e0c60380,1/26/2021_SPA,Place for a mud bath,SPA,SPA,3,20,[0],"[[0, ""S""]]",S__,spa,SPA,1,0,0,0,2
2025-11-05T23:23:52Z,941afa25-f50a-4322-adac-503a043897e1,1/17/2019_SLED,"Toboggan, e.g.",SLED,SLED,4,14,[0],"[[0, ""S""]]",S___,sled,SLED,1,0,0,0,3
2025-11-05T23:23:54Z,941afa25-f50a-4322-adac-503a043897e1,3/25/2020_FRAN,"Actress Drescher of ""The Nanny""",FRAN,FRAN,4,31,[],[],____,,,0,0,0,0,0
2025-11-05T23:24:03Z,941afa25-f50a-4322-adac-503a043897e1,5/10/2017_SEALAB,1960s underwater habitat,SEALAB,SEALAB,6,24,"[0, 2, 3, 5]","[[0, ""S""], [2, ""A""], [3, ""L""], [5, ""B""]]",S_AL_B,sealab,SEALAB,1,0,0,0,2
2025-11-05T23:24:07Z,941afa25-f50a-4322-adac-503a043897e1,7/30/2021_ATMS,They take cards or cash,ATMS,ATMS,4,23,"[2, 3]","[[2, ""M""], [3, ""S""]]",__MS,atms,ATMS,1,0,0,0,2
2025-11-05T23:24:10Z,941afa25-f50a-4322-adac-503a043897e1,12/22/2020_SHANGRILA,Heaven,SHANGRILA,SHANGRILA,9,6,"[0, 1, 2, 6, 7, 8]","[[0, ""S""], [1, ""H""], [2, ""A""], [6, ""I""], [7, ""L""], [8, ""A""]]",SHA___ILA,shangrila,SHANGRILA,1,0,0,0,3
2025-11-05T23:24:14Z,941afa25-f50a-4322-adac-503a043897e1,10/4/2018_ACLU,Org. defending 1-Across rights,ACLU,ACLU,4,30,"[1, 2]","[[1, ""C""], [2, ""L""]]",_CL_,aclu,ACLU,1,0,0,0,2
2025-11-05T23:24:21Z,941afa25-f50a-4322-adac-503a043897e1,7/3/2017_YELL,"Say ""HEY YOU!,"" e.g.",YELL,YELL,4,20,[],[],____,,,0,0,0,0,0
2025-11-05T23:24:30Z,941afa25-f50a-4322-adac-503a043897e1,10/16/2021_SKA,"It's said to have been born on Orange Street, in Kingston, Jamaica",SKA,SKA,3,66,[2],"[[2, ""A""]]",__A,ska,SKA,1,0,0,0,2
2025-11-05T23:24:35Z,941afa25-f50a-4322-adac-503a043897e1,1/13/2019_NTSB,Accident investigation org.,NTSB,NTSB,4,27,"[1, 3]","[[1, ""T""], [3, ""B""]]",_T_B,,,0,0,0,0,0
2025-11-05T23:24:43Z,941afa25-f50a-4322-adac-503a043897e1,2/17/2016_BIND,Tie up,BIND,BIND,4,6,"[2, 3]","[[2, ""N""], [3, ""D""]]",__ND,bind,BIND,1,0,0,0,2
2025-11-05T23:24:48Z,941afa25-f50a-4322-adac-503a043897e1,11/25/2017_SACRA,Triangular body parts,SACRA,SACRA,5,21,[],[],_____,ulnae,ULNAE,0,0,0,0,0
2025-11-05T23:24:51Z,941afa25-f50a-4322-adac-503a043897e1,8/30/2016_TEED,Ticked (off),TEED,TEED,4,12,"[0, 1, 2]","[[0, ""T""], [1, ""E""], [2, ""E""]]",TEE_,teed,TEED,1,0,0,0,1
2025-11-05T23:24:56Z,941afa25-f50a-4322-adac-503a043897e1,2/4/2018_RENES,Lacoste and Descartes,RENES,RENES,5,21,"[0, 1, 2, 3]","[[0, ""R""], [1, ""E""], [2, ""N""], [3, ""E""]]",RENE_,renes,RENES,1,0,0,0,1
2025-11-05T23:25:02Z,941afa25-f50a-4322-adac-503a043897e1,6/20/2021_NEBS,Birds' bills,NEBS,NEBS,4,12,"[0, 1, 2]","[[0, ""N""], [1, ""E""], [2, ""B""]]",NEB_,nebs,NEBS,1,0,0,0,1
2025-11-05T23:25:07Z,941afa25-f50a-4322-adac-503a043897e1,6/2/2018_QUEEQUEG,Friend of Ishmael,QUEEQUEG,QUEEQUEG,8,17,[],[],________,,,0,0,0,0,0
2025-11-05T23:25:17Z,941afa25-f50a-4322-adac-503a043897e1,8/5/2019_AGED,Elderly,AGED,AGED,4,7,[],[],____,aged,AGED,1,0,0,0,4
2025-11-05T23:25:21Z,941afa25-f50a-4322-adac-503a043897e1,2/18/2017_DREAD,Bad feeling,DREAD,DREAD,5,11,[3],"[[3, ""A""]]",___A_,,,0,0,0,0,0
2025-11-05T23:25:23Z,941afa25-f50a-4322-adac-503a043897e1,10/2/2017_OUI,French affirmative,OUI,OUI,3,18,[0],"[[0, ""O""]]",O__,oui,OUI,1,0,0,0,2
2025-11-05T23:25:26Z,941afa25-f50a-4322-adac-503a043897e1,2/24/2019_RPI,"Sports rival of Union College, for short",RPI,RPI,3,40,[],[],___,,,0,0,0,0,0
2025-11-05T23:25:39Z,941afa25-f50a-4322-adac-503a043897e1,11/3/2019_IPAD,"Product that had sales of more than 300,000 on its first day in 2010",IPAD,IPAD,4,68,[],[],____,,,0,0,0,0,0
2025-11-05T23:25:44Z,941afa25-f50a-4322-adac-503a043897e1,6/16/2019_TMC,Cable inits. for cinephiles,TMC,TMC,3,27,[2],"[[2, ""C""]]",__C,amc,AMC,0,0,0,0,1
2025-11-05T23:25:48Z,941afa25-f50a-4322-adac-503a043897e1,3/16/2018_ASIS,Yard sale caveat,ASIS,ASIS,4,16,"[1, 2, 3]","[[1, ""S""], [2, ""I""], [3, ""S""]]",_SIS,asis,ASIS,1,0,0,0,1
2025-11-05T23:25:58Z,941afa25-f50a-4322-adac-503a043897e1,7/5/2020_DESSERT,"Piece of cake, say",DESSERT,DESSERT,7,18,"[3, 4]","[[3, ""S""], [4, ""E""]]",___SE__,,,0,0,0,0,0
2025-11-05T23:26:08Z,941afa25-f50a-4322-adac-503a043897e1,4/10/2016_WACO,1993 standoff site,WACO,WACO,4,18,[1],"[[1, ""A""]]",_A__,,,0,0,0,0,0
2025-11-05T23:26:13Z,941afa25-f50a-4322-adac-503a043897e1,5/10/2019_TOPICS,Things to talk about,TOPICS,TOPICS,6,20,"[1, 3]","[[1, ""O""], [3, ""I""]]",_O_I__,topics,TOPICS,1,0,0,0,4
2025-11-05T23:26:17Z,941afa25-f50a-4322-adac-503a043897e1,1/19/2020_ADS,Things blockers block,ADS,ADS,3,21,[],[],___,,,0,0,0,0,0
2025-11-05T23:26:28Z,941afa25-f50a-4322-adac-503a043897e1,6/27/2017_OKIE,Depression-era migrant,OKIE,OKIE,4,22,[],[],____,okie,OKIE,1,0,0,0,4
2025-11-05T23:26:34Z,941afa25-f50a-4322-adac-503a043897e1,5/18/2016_ARBYS,"""We have the meats"" fast-food chain",ARBYS,ARBYS,5,35,"[2, 3, 4]","[[2, ""B""], [3, ""Y""], [4, ""S""]]",__BYS,arbys,ARBYS,1,0,0,0,2
